annotation.is_fraud,annotation.fraud_type,annotation.fraud_labels.transaction_upi_fraud,annotation.fraud_labels.transaction_card_fraud,annotation.fraud_labels.transaction_bank_transfer,annotation.fraud_labels.commerce_nondelivery,annotation.fraud_labels.commerce_fake_seller,annotation.fraud_labels.credential_phishing,annotation.fraud_labels.social_authority_scam,annotation.fraud_labels.social_urgency_scam,annotation.fraud_labels.meta_victim_story,annotation.fraud_labels.meta_fraud_question,annotation.key_features.payment_method,annotation.key_features.fraud_channel,annotation.key_features.victim_action,annotation.key_features.request_type,annotation.key_features.impersonated_entity,annotation.key_features.amount_mentioned,annotation.key_features.currency,annotation.key_features.urgency_level,annotation.psychological_tactics.urgency,annotation.psychological_tactics.fear,annotation.psychological_tactics.authority,annotation.psychological_tactics.reward,annotation.key_features.amount_normalized,annotation.key_features.has_amount
1,transaction,0,1,0,0,0,0,0,0,0,0,card,sms | email | phone | social_media | website | app | unknown | none,sent_money,payment,bank,unknown,unknown,0.8,1.0,1.0,0.0,0.0,,0
1,commerce,0,1,0,0,0,0,0,0,0,0,card,website,sent_money,payment,company,26.9,GBP,0.8,1.0,1.0,1.0,0.0,26.9,1
1,transaction,0,1,0,0,0,0,0,0,0,0,card,website,shared_credentials,transaction,company,unknown,unknown,0.0,0.0,1.0,0.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,phone,sent_money,payment,crypto.com,unknown,unknown,0.8,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,0,0,crypto,website,installed_app,none,company,unknown,unknown,0.8,1.0,1.0,0.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,local,none,payment,unknown,unknown,unknown,0.5,1.0,1.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,sms,sent_money,payment,company,unknown,unknown,0.9,1.0,1.0,1.0,0.0,,0
1,social_engineering,0,0,0,0,0,0,1,1,0,0,crypto,phone,sent_money,payment,police,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,commerce,0,0,1,0,0,0,0,0,1,0,bank,website,sent_money,payment,company,150000,INR,0.8,1.0,0.0,1.0,0.0,150000.0,1
1,transaction,0,1,0,0,0,0,0,0,0,0,card,website,sent_money,payment,unknown,$100,USD,0.0,0.0,0.0,0.0,0.0,100.0,1
1,commerce,0,0,0,1,0,0,0,0,0,0,upi,website,sent_money,payment,company,unknown,unknown,0.8,1.0,1.0,0.0,0.0,,0
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,social_media,none,none,individual,unknown,unknown,0.8,1.0,1.0,1.0,0.0,,0
1,transaction,1,0,1,0,0,0,0,0,0,0,upi,sms,sent_money,payment,bank,160000,INR,0.9,1.0,0.0,1.0,0.0,160000.0,1
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,sms,sent_money,payment,individual,unknown,unknown,0.95,1.0,1.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,1,1,bank,website,deposited_money,payment,online_casino,80000,unknown,1.0,1.0,1.0,0.0,0.0,80000.0,1
1,transaction,0,0,0,0,0,0,0,0,0,0,card,social_media,sent_money,payment,none,unknown,unknown,0.9,1.0,0.0,0.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,0,0,bank,email,paid,payment,company,3540,INR,1.0,1.0,1.0,1.0,0.0,3540.0,1
1,social_engineering,0,0,1,0,0,0,0,1,1,0,bank,sms,sent_money,payment,individual,150000,USD,1.0,1.0,1.0,0.0,0.0,150000.0,1
0,none,0,0,0,0,0,0,0,0,0,0,unknown,sms,abuse,none,unknown,unknown,unknown,0.0,1.0,0.0,0.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,0,0,upi,email,sent_money,payment,bank,unknown,unknown,0.9,1.0,0.0,1.0,0.0,,0
1,commerce,0,0,1,1,0,0,0,0,0,0,bank,website,sent_money,payment,company,unknown,unknown,0.5,1.0,0.0,0.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,0,0,bank,none,sent_money,payment,company,"$50,000",USD,1.0,1.0,1.0,1.0,0.0,50000.0,1
1,transaction,0,1,0,0,0,0,0,0,0,0,unknown,sms,clicked_link,payment,e_zpass,unknown,unknown,0.9,1.0,1.0,1.0,0.0,,0
1,transaction,1,0,0,0,0,0,0,0,0,0,upi,unknown,sent_money,payment,none,150-250 rs,INR,0.8,1.0,0.0,0.0,0.0,150.0,1
1,transaction,0,1,0,0,0,0,0,0,0,0,gift_card,phone,sent_money,payment,electric_company,$900,USD,1.0,1.0,1.0,1.0,0.0,900.0,1
1,transaction,0,1,0,0,0,0,0,1,0,0,bank,sms,sent_money,transaction,coinbase,unknown,unknown,1.0,1.0,0.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,1,0,0,1,0,bank,email,clicked_link,signature,phantom_(solana_wallet),2000,SOL,1.0,1.0,1.0,1.0,0.0,2000.0,1
1,transaction,0,0,0,0,0,0,0,0,0,0,crypto,whatsapp,sent_money,payment,unknown,unknown,unknown,0.0,1.0,1.0,0.0,0.0,,0
1,transaction,1,0,0,0,0,0,0,0,0,0,upi,sms,sent_money,payment,bank,33000,unknown,1.0,1.0,0.0,1.0,0.0,33000.0,1
1,social_engineering,0,0,0,0,0,0,1,1,1,0,unknown,phone,none,none,ice,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,transaction,1,0,0,0,0,0,0,0,1,0,upi,sms,sent_money,payment,bank,unknown,unknown,0.8,1.0,0.0,1.0,0.0,,0
1,transaction,1,0,0,0,0,0,0,0,0,0,upi,sms,sent_money,payment,bank,unknown,unknown,0.8,1.0,0.0,1.0,0.0,,0
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,social_media,none,none,individual,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,0,0,upi,email,sent_money,payment,company,4500,INR,0.0,1.0,1.0,1.0,0.0,4500.0,1
1,transaction,0,0,0,0,0,0,0,0,0,0,unknown,website,clicked_link,payment,none,unknown,unknown,0.8,1.0,0.0,0.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,0,0,card,social_media,sent_money,payment,unknown,unknown,unknown,0.0,1.0,1.0,0.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,website,clicked_link,transaction,bank,500,USD,1.0,1.0,1.0,1.0,0.0,500.0,1
1,transaction,0,0,1,0,0,0,1,1,0,0,bank,sms,sent_money,payment,company,1000,INR,1.0,1.0,1.0,1.0,0.0,1000.0,1
1,commerce,0,0,1,1,0,0,0,0,0,0,bank,app,installed_app,commerce,porter_service,10000,INR,0.8,1.0,0.0,0.0,0.0,10000.0,1
1,transaction,0,1,0,0,0,0,0,0,0,0,crypto,website,sent_money,payment,unknown,$6k,USD,0.9,1.0,1.0,0.0,0.0,6.0,1
1,transaction,0,1,0,0,0,0,0,0,0,0,card,email,shared_credentials,transaction,company,8000,unknown,0.0,1.0,1.0,0.0,0.0,8000.0,1
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,sms,sent_money,transaction,unknown,$200,USD,1.0,1.0,0.0,0.0,0.0,200.0,1
1,commerce,0,0,0,1,0,0,0,0,0,0,upi,phone,installed_app,payment,none,300,unknown,0.8,1.0,0.0,0.0,0.0,300.0,1
1,transaction,0,1,0,0,0,0,0,0,0,0,card,website,installed_app,none,unknown,unknown,unknown,0.5,1.0,1.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,website,sent_money,payment,company,25000,unknown,1.0,1.0,1.0,1.0,0.0,25000.0,1
1,transaction,0,0,0,0,0,0,0,1,0,0,unknown,sms,sent_money,payment,none,200x,unknown,1.0,1.0,0.0,0.0,0.0,200.0,1
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,email,clicked_link,none,devswarm,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,email,sent_money,payment,none,unknown,unknown,0.9,1.0,1.0,0.0,0.0,,0
1,commerce,0,1,0,0,0,0,0,0,0,0,card,email,sent_money,payment,individual,1500,USD,0.9,1.0,1.0,0.0,0.0,1500.0,1
1,transaction,0,1,0,0,0,0,0,0,1,0,bank,website,sent_money,payment,company,"$50,500",USD,1.0,1.0,1.0,1.0,0.0,50500.0,1
1,transaction,0,0,0,0,0,0,0,0,1,0,unknown,website,invested_money,investment,none,tens of thousands,unknown,0.8,1.0,1.0,0.0,0.0,,0
1,transaction,1,0,0,0,0,0,0,0,0,0,upi,email,sent_money,payment,bank,1000,unknown,0.5,1.0,0.0,1.0,0.0,1000.0,1
1,transaction,0,0,1,0,0,0,0,1,0,0,bank,phone,sent_money,payment,individual,unknown,unknown,1.0,1.0,1.0,0.0,0.0,,0
1,transaction,0,0,0,0,0,1,0,0,0,0,unknown,website,installed_app,download,none,unknown,unknown,0.8,1.0,0.0,0.0,0.0,,0
1,commerce,0,1,0,0,0,0,0,0,1,0,card,website,clicked_link,payment,company,unknown,unknown,0.8,1.0,0.0,1.0,0.0,,0
1,transaction,0,0,0,0,0,1,0,0,0,0,upi,sms,shared_credentials,verification,none,unknown,unknown,0.8,1.0,0.0,0.0,0.0,,0
1,transaction,1,0,1,0,0,0,0,0,0,0,upi,phone,sent_money,payment,zelle,$500,USD,1.0,1.0,0.0,1.0,0.0,500.0,1
1,transaction,1,0,0,0,0,0,0,0,0,0,upi,email,sent_money,payment,unknown,unknown,unknown,0.8,1.0,0.0,0.0,0.0,,0
1,transaction,1,0,0,0,0,0,0,0,0,0,upi,sms,sent_money,payment,bank,unknown,unknown,0.8,1.0,0.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,1,0,0,bank,email,clicked_link,transaction,company,unknown,unknown,1.0,1.0,0.0,1.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,1,0,unknown,website,clicked_link,none,unknown,unknown,unknown,0.9,1.0,0.0,0.0,0.0,,0
1,transaction,1,0,0,0,0,0,0,0,1,0,upi,sms,sent_money,payment,bank,unknown,INR,0.6,1.0,1.0,1.0,0.0,,0
1,commerce,0,0,1,0,0,0,0,0,0,0,bank,email,sent_money,payment,company,"$49,200",USD,1.0,1.0,0.0,0.0,0.0,49200.0,1
1,transaction,0,1,0,0,0,0,0,0,0,0,card,phone,shared_credentials,none,front_desk,unknown,unknown,0.9,1.0,1.0,1.0,0.0,,0
1,transaction,1,0,0,0,0,0,0,0,0,0,upi,sms,none,transaction,bank,unknown,unknown,0.8,1.0,1.0,1.0,0.0,,0
1,social_engineering,0,0,0,0,0,1,0,0,0,0,unknown,email,clicked_link,credential,none,unknown,unknown,0.8,1.0,1.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,unknown,sent_money,transaction,none,unknown,unknown,0.8,1.0,1.0,0.0,0.0,,0
1,commerce,0,1,0,0,0,0,0,0,0,0,gift_card,in_person,loaded_money_on_gift_card,transaction,nordstrom_cashier,$75,USD,0.8,1.0,0.0,1.0,0.0,75.0,1
1,commerce,0,1,0,0,0,0,0,0,0,0,card,email,clicked_link,commerce,company,20,USD,0.5,1.0,0.0,0.0,0.0,20.0,1
0,none,0,0,0,0,0,0,0,0,0,0,unknown,email,none,debt_collection,company,unknown,unknown,0.0,1.0,1.0,1.0,0.0,,0
1,commerce,0,0,1,1,1,0,0,0,0,0,bank,website,sent_money,payment,seller,500,INR,0.8,1.0,1.0,0.0,0.0,500.0,1
1,social_engineering,0,0,0,0,0,1,0,0,0,0,unknown,phone,none,verification,yahoo,847732,unknown,0.9,1.0,1.0,1.0,0.0,847732.0,1
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,website,sent_money,transaction,company,0.5,BTC,1.0,1.0,1.0,1.0,0.0,0.5,1
1,transaction,0,0,0,0,0,0,0,0,0,0,crypto,twitter,shared_credentials,payment,unknown,"$40,000",USD,1.0,1.0,0.0,0.0,0.0,40000.0,1
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,sms,sent_money,payment,company,unknown,unknown,1.0,1.0,1.0,0.0,0.0,,0
1,commerce,0,0,0,1,0,0,0,0,0,0,upi,website,clicked_link,commerce,company,unknown,unknown,0.5,1.0,0.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,unknown,sent_money,transaction,none,unknown,unknown,0.9,1.0,0.0,0.0,0.0,,0
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,phone,none,none,police,₹6000+,INR,1.0,1.0,1.0,1.0,0.0,6000.0,1
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,website,installed_app,payment,none,unknown,unknown,0.9,1.0,1.0,0.0,0.0,,0
1,commerce,1,0,0,0,1,0,0,0,0,0,upi,website,sent_money,commerce,company,unknown,unknown,0.0,0.0,1.0,0.0,0.0,,0
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,phone,none,none,none,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,transaction,0,1,1,0,0,0,0,0,0,0,card,phone,sent_money,payment,company,14000,INR,0.8,1.0,1.0,1.0,0.0,14000.0,1
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,sms,none,none,individual,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,0,0,0,1,0,0,0,0,unknown,sms,clicked_link,verification,google,unknown,unknown,0.8,1.0,0.0,1.0,0.0,,0
1,commerce,0,0,1,1,0,0,0,0,0,0,bank,email,sent_money,payment,company,unknown,unknown,0.7,1.0,0.0,1.0,0.0,,0
1,commerce,0,0,0,1,0,0,0,0,1,0,upi,email,sent_money,payment,company,unknown,unknown,0.5,1.0,0.0,0.0,0.0,,0
1,transaction,1,1,1,0,0,0,0,0,1,0,upi,website,clicked_link,transaction,phone_service_company,3000,EUR,1.0,1.0,1.0,0.0,0.0,3000.0,1
1,commerce,0,0,0,0,0,0,0,0,0,0,upi | card | bank | crypto | gift_card | unknown | none,phone,sent_money,transaction,company,unknown,unknown,0.5,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,1,0,0,bank,phone,sent_money,payment,company,1000,INR,0.9,1.0,0.0,1.0,0.0,1000.0,1
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,telegram,sent_money,payment,unknown,unknown,unknown,0.9,1.0,0.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,phone,answered_call,payment,unknown,unknown,unknown,0.9,1.0,0.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,website,deposited_money,payment,none,535,unknown,0.8,1.0,1.0,0.0,0.0,535.0,1
1,transaction,0,0,0,0,0,0,0,0,1,0,crypto,unknown,none,unknown,unknown,unknown,unknown,0.5,1.0,1.0,0.0,0.0,,0
0,none,0,0,0,0,0,0,0,0,0,0,upi,sms,sent_money,payment,unknown,1,unknown,0.0,0.0,0.0,0.0,0.0,1.0,1
1,transaction,0,1,0,0,0,0,0,0,0,0,card,website,sent_money,payment,none,unknown,unknown,0.0,1.0,0.0,0.0,0.0,,0
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,phone,none,none,company,unknown,unknown,0.8,1.0,0.0,1.0,0.0,,0
1,transaction,1,0,0,0,0,0,1,1,0,0,upi,email,sent_money,payment,bank,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
0,none,0,0,0,0,0,0,0,0,0,0,upi,sms,sent_money,payment,none,200,unknown,0.0,1.0,0.0,0.0,0.0,200.0,1
1,transaction,0,1,0,0,0,0,0,0,0,0,bank,phone,sent_money,payment,scammer,85000,unknown,1.0,1.0,1.0,1.0,0.0,85000.0,1
1,commerce,0,0,0,0,0,0,0,0,0,0,crypto,website,sent_money,payment,company,unknown,unknown,0.9,1.0,1.0,0.0,0.0,,0
1,social_engineering,0,0,0,0,0,1,0,0,1,0,unknown,phone,shared_credentials,none,individual,unknown,unknown,0.8,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,website,sent_money,transaction,company,"$500,000",USD,1.0,1.0,0.0,1.0,0.0,500000.0,1
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,website,uploaded_pic,payment,company,unknown,unknown,0.0,1.0,1.0,1.0,0.0,,0
0,none,0,0,0,0,0,0,0,0,0,0,upi,unknown,sent_money,payment,none,32,unknown,0.0,0.0,0.0,0.0,0.0,32.0,1
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,email,sent_money,payment,company,unknown,unknown,0.9,1.0,0.0,1.0,0.0,,0
1,commerce,0,0,1,1,1,0,0,0,0,0,bank,website,sent_money,payment,individual,"$1,700",USD,0.5,1.0,0.0,0.0,0.0,1700.0,1
1,commerce,0,0,0,1,1,0,0,0,0,0,bank,social_media,sent_money,commerce,company,unknown,unknown,0.8,1.0,1.0,0.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,0,0,crypto,sms,sent_money,investment,individual,unknown,unknown,0.9,1.0,1.0,0.0,0.0,,0
1,social_engineering,0,0,0,0,0,1,0,0,0,0,unknown,website,clicked_link,none,facebook,unknown,unknown,0.8,1.0,1.0,1.0,0.0,,0
1,transaction,0,1,1,0,0,0,0,1,1,0,bank,phone,sent_money,payment,individual,600,unknown,1.0,1.0,1.0,0.0,0.0,600.0,1
1,transaction,0,0,0,0,0,0,0,0,0,0,unknown,website,installed_app,download,none,unknown,unknown,0.8,1.0,0.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,email,sent_money,payment,company,unknown,unknown,0.8,1.0,0.0,1.0,0.0,,0
1,social_engineering,0,0,0,0,0,0,0,1,0,0,unknown,telegram,sent_money,extortion,none,unknown,unknown,1.0,1.0,1.0,0.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,unknown,none,payment,company,unknown,unknown,0.5,1.0,0.0,1.0,0.0,,0
1,social_engineering,0,0,0,0,0,1,0,0,0,0,upi,email,checked_link,none,paypal,unknown,unknown,0.8,1.0,1.0,1.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,phone,shared_credentials,verification,bank,"$1,000",USD,0.9,1.0,1.0,1.0,0.0,1000.0,1
1,commerce,0,0,0,1,0,0,0,0,0,0,upi,sms,sent_money,payment,company,unknown,unknown,0.8,1.0,1.0,1.0,0.0,,0
1,transaction,1,0,0,0,0,0,0,1,0,0,upi,phone,sent_money,payment,bank,unknown,unknown,1.0,1.0,0.0,1.0,0.0,,0
1,social_engineering,0,0,0,0,0,0,0,1,1,0,unknown,sms,sent_money,none,individual,unknown,unknown,1.0,1.0,0.0,0.0,0.0,,0
1,commerce,0,0,0,0,0,0,0,0,0,0,unknown,website,installed_app,commerce,company,unknown,unknown,0.5,1.0,0.0,1.0,0.0,,0
1,commerce,0,1,0,0,0,0,0,0,0,0,crypto,website,clicked_link,commerce,company,unknown,unknown,0.0,0.0,1.0,0.0,0.0,,0
1,social_engineering,0,0,0,0,0,0,1,1,0,0,crypto,website,clicked_link,none,individual,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,phone,sent_money,payment,company,unknown,unknown,0.8,1.0,0.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,none,unknown,unknown,company,unknown,unknown,0.8,1.0,0.0,0.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,1,0,0,card,phone,sent_money,payment,none,unknown,unknown,0.8,1.0,1.0,0.0,0.0,,0
1,transaction,1,0,0,0,0,0,0,0,0,0,upi,sms,sent_money,payment,unknown,0.01 rs,INR,0.8,1.0,1.0,0.0,0.0,0.01,1
1,commerce,0,0,0,1,1,0,0,0,0,0,unknown,website,installed_app,commerce,none,unknown,unknown,0.0,1.0,1.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,website,sent_money,transaction,company,unknown,unknown,0.8,1.0,0.0,1.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,email,clicked_link,payment,company,$25.47,USD,0.8,1.0,0.0,1.0,0.0,25.47,1
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,website,clicked_link,transaction,company,1200,INR,0.5,1.0,0.0,1.0,0.0,1200.0,1
1,transaction,0,1,0,0,0,0,0,0,0,0,card,phone,shared_credentials,verification,bank,$600,USD,1.0,1.0,1.0,1.0,0.0,600.0,1
1,commerce,0,0,0,1,1,0,0,0,0,0,upi,website,sent_money,commerce,company,5000,INR,1.0,1.0,0.0,1.0,0.0,5000.0,1
1,transaction,0,0,0,0,0,0,0,0,0,0,unknown,social_media,installed_app,download,none,unknown,unknown,0.5,1.0,0.0,0.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,0,0,unknown,social_media,clicked_link,none,unknown,unknown,unknown,0.0,1.0,1.0,0.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,0,0,crypto,website,withdrawal,verification,exchange,$100,USD,0.8,1.0,0.0,0.0,0.0,100.0,1
1,transaction,0,1,0,0,0,0,0,1,0,0,card,sms,sent_money,payment,unknown,unknown,unknown,1.0,1.0,0.0,0.0,0.0,,0
1,commerce,0,0,0,1,0,0,0,0,0,0,upi,website,sent_money,payment,company,1600,INR,0.8,1.0,1.0,1.0,0.0,1600.0,1
0,none,0,0,1,0,0,0,0,0,0,0,bank,email,none,payment,company,unknown,unknown,0.0,1.0,0.0,1.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,sms,sent_money,payment,company,unknown,unknown,0.999,1.0,1.0,1.0,0.0,,0
1,commerce,0,0,0,0,0,0,0,0,0,0,unknown,website,sent_money,payment,none,unknown,unknown,0.9,1.0,0.0,0.0,0.0,,0
1,transaction,1,0,0,0,0,0,0,0,0,0,upi,phone,sent_money,payment,unknown,11000,INR,1.0,1.0,1.0,0.0,0.0,11000.0,1
0,none,0,0,0,0,0,0,0,0,0,0,unknown,youtube,reported,none,unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,website,sent_money,payment,company,$29.99,USD,0.8,1.0,0.0,0.0,0.0,29.99,1
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,website,sent_money,payment,none,3000,unknown,1.0,1.0,1.0,0.0,0.0,3000.0,1
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,sms,sent_money,payment,company,15000,USD,0.9,1.0,1.0,0.0,0.0,15000.0,1
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,email,none,transaction,paypal,$0.01,USD,0.8,0.0,0.0,0.0,0.0,0.01,1
1,transaction,1,0,0,0,0,0,0,0,0,0,upi,sms,sent_money,payment,bank,unknown,unknown,0.8,1.0,0.0,1.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,email,disputed,payment,unknown,unknown,unknown,0.8,1.0,1.0,0.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,sms,sent_money,payment,boss,unknown,unknown,0.9,1.0,0.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,email,sent_money,payment,company,unknown,unknown,0.8,1.0,0.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,phone,sent_money,payment,company,unknown,unknown,0.8,1.0,0.0,1.0,0.0,,0
1,social_engineering,0,0,1,0,0,0,0,0,1,0,bank,phone,shared_credentials,payment,none,"$10,000",USD,0.9,1.0,1.0,0.0,0.0,10000.0,1
1,transaction,0,1,0,0,0,0,0,0,0,0,card,unknown,none,payment,unknown,unknown,unknown,0.0,0.0,1.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,website,sent_money,withdrawal,crypto_minting_platform,unknown,unknown,0.8,1.0,1.0,0.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,1,0,0,crypto,website,sent_money,withdrawal,none,200000,unknown,1.0,1.0,0.0,0.0,0.0,200000.0,1
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,sms,sent_money,payment,company,unknown,unknown,0.9,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,website,sent_money,payment,none,"$1,000",USD,0.9,1.0,1.0,0.0,0.0,1000.0,1
1,transaction,0,1,0,0,0,0,0,1,1,0,card,phone,sent_money,payment,individual,unknown,unknown,1.0,1.0,1.0,0.0,0.0,,0
0,none,0,0,0,0,0,0,0,0,0,0,unknown,none,none,none,none,0,unknown,0.0,0.0,0.0,0.0,0.0,0.0,1
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,phone,sent_money,payment,military,10000,USD,0.8,1.0,1.0,1.0,0.0,10000.0,1
1,transaction,1,0,1,0,0,0,0,0,1,0,upi,sms,sent_money,payment,unknown,2000,INR,1.0,1.0,0.0,0.0,0.0,2000.0,1
1,commerce,0,0,0,1,0,0,0,0,0,0,upi,social_media,sent_money,commerce,company,unknown,unknown,0.8,1.0,0.0,0.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,0,0,crypto,telegram,sent_money,payment,unknown,unknown,unknown,0.0,1.0,1.0,0.0,0.0,,0
1,commerce,0,0,0,1,0,0,0,0,0,0,upi,sms,sent_money,payment,company,unknown,unknown,0.8,1.0,0.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,website,clicked_link,transaction,none,unknown,unknown,0.9,1.0,0.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,website,sent_money,transaction,none,1600 GBP,GBP,0.8,1.0,1.0,0.0,0.0,1600.0,1
1,transaction,0,0,0,0,1,0,0,0,0,0,unknown,app,installed_app,none,individual,unknown,unknown,0.8,1.0,0.0,0.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0.0,1.0,0.0,0.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,website,sent_money,payment,company,unknown,unknown,0.0,0.0,1.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,website,clicked_link,payment,company,147000,USD,0.5,1.0,0.0,1.0,0.0,147000.0,1
1,transaction,0,1,0,0,0,0,0,0,0,0,bank,email,sent_money,payment,company,10,unknown,0.5,1.0,1.0,1.0,0.0,10.0,1
1,transaction,1,0,0,0,0,0,0,1,0,0,upi,sms,sent_money,payment,unknown,1000,INR,0.9,1.0,1.0,0.0,0.0,1000.0,1
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,phone,sent_money,payment,unknown,5000,INR,1.0,1.0,0.0,0.0,0.0,5000.0,1
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,none,sent_money,payment,individual,300,USD,0.5,1.0,1.0,0.0,0.0,300.0,1
1,pig_butchering,0,0,0,0,0,0,0,0,1,0,crypto,website,invested,investment,none,"12,100 USDC - 37,100 USDC",ETH,0.9,1.0,0.0,0.0,0.0,12100.0,1
0,none,0,0,0,0,0,0,0,0,0,0,unknown,sms,none,none,none,unknown,unknown,0.0,0.0,0.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,website,withdrew_funds,verification,none,"$47,980",USD,1.0,1.0,1.0,0.0,0.0,47980.0,1
1,transaction,0,1,0,0,0,0,0,0,0,0,bank,email,shared_credentials,payment,company,"$1,000",USD,0.8,1.0,0.0,1.0,0.0,1000.0,1
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,email,sent_money,payment,none,150000,unknown,0.9,1.0,1.0,0.0,0.0,150000.0,1
1,social_engineering,0,0,0,0,0,0,0,1,0,0,unknown,social_media,clicked_link,none,unknown,unknown,unknown,1.0,1.0,0.0,0.0,0.0,,0
